age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y
42,5,2,6,2,1,2,0,0,0,230,2,999,0,93.994,-36.4,4.857,0
40,1,0,1,1,1,2,0,0,0,199,3,999,0,93.994,-36.4,4.857,0
54,5,0,4,2,2,1,0,0,0,196,2,999,0,93.994,-36.4,4.857,0
40,3,2,4,2,1,2,0,0,0,111,4,999,0,93.994,-36.4,4.857,0
26,8,2,5,2,2,2,0,0,0,231,3,999,0,93.994,-36.4,4.857,0
33,8,0,3,2,1,2,0,0,0,316,3,999,0,93.994,-36.4,4.857,0
35,0,0,0,1,1,2,0,0,0,240,2,999,0,93.994,-36.4,4.857,0
36,8,0,3,2,1,2,0,0,0,669,3,999,0,93.994,-36.4,4.857,0
29,1,2,3,2,2,2,0,0,0,425,2,999,0,93.994,-36.4,4.857,0
36,0,0,0,2,2,2,0,0,0,121,2,999,0,93.994,-36.4,4.857,0
35,7,0,3,2,2,2,0,0,0,174,5,999,0,93.994,-36.4,4.857,0
50,4,2,5,2,1,1,0,0,0,88,5,999,0,93.994,-36.4,4.857,0
46,1,0,3,1,2,2,0,0,0,313,3,999,0,93.994,-36.4,4.857,0
49,2,0,3,2,2,2,0,0,0,135,4,999,0,93.994,-36.4,4.857,0
42,5,2,4,1,2,2,0,0,0,152,2,999,0,93.994,-36.4,4.857,0
36,0,2,3,2,2,1,0,0,0,402,3,999,0,93.994,-36.4,4.857,0
55,0,0,0,1,2,2,0,0,0,221,2,999,0,93.994,-36.4,4.857,0
41,7,0,5,1,1,2,0,0,0,213,2,999,0,93.994,-36.4,4.857,0
57,7,0,4,1,2,2,0,0,0,144,3,999,0,93.994,-36.4,4.857,0
32,1,2,3,2,2,2,0,0,0,158,3,999,0,93.994,-36.4,4.857,0
49,8,0,0,2,1,2,0,0,0,220,3,999,0,93.994,-36.4,4.857,0
57,6,0,6,1,2,2,0,0,0,325,2,999,0,93.994,-36.4,4.857,0
58,0,1,2,2,2,2,0,0,0,254,2,999,0,93.994,-36.4,4.857,0
52,5,0,3,2,2,2,0,0,0,503,2,999,0,93.994,-36.4,4.857,0
50,1,1,4,2,1,2,0,0,0,680,2,999,0,93.994,-36.4,4.857,0
41,0,2,0,1,2,2,0,0,0,421,4,999,0,93.994,-36.4,4.857,0
33,2,0,5,2,2,2,0,0,0,130,3,999,0,93.994,-36.4,4.857,0
57,0,0,2,2,1,2,0,0,0,164,2,999,0,93.994,-36.4,4.857,0
48,0,0,1,1,1,2,0,0,0,174,3,999,0,93.994,-36.4,4.857,0
55,5,0,4,2,1,2,0,0,0,113,2,999,0,93.994,-36.4,4.857,0
38,7,0,5,2,1,2,0,0,0,195,2,999,0,93.994,-36.4,4.857,0
38,1,0,3,2,2,2,0,0,0,347,3,999,0,93.994,-36.4,4.857,0
53,8,0,5,2,2,2,0,0,0,208,2,999,0,93.994,-36.4,4.857,0
43,9,2,5,2,1,2,0,0,0,404,4,999,0,93.994,-36.4,4.857,0
36,0,2,3,2,1,2,0,0,0,396,2,999,0,93.994,-36.4,4.857,0
32,0,0,0,2,1,2,0,0,0,98,2,999,0,93.994,-36.4,4.857,0
33,1,0,2,2,1,2,0,0,0,229,3,999,0,93.994,-36.4,4.857,0
58,2,0,2,2,2,2,0,0,0,350,2,999,0,93.994,-36.4,4.857,0
40,9,1,3,1,1,2,0,0,3,88,3,999,0,93.994,-36.4,4.857,0
57,7,0,5,2,2,2,0,0,3,379,2,999,0,93.994,-36.4,4.857,0
45,5,0,3,2,2,2,0,0,3,168,3,999,0,93.994,-36.4,4.857,0
42,0,0,2,1,2,2,0,0,3,190,3,999,0,93.994,-36.4,4.857,0
46,8,0,5,2,2,2,0,0,3,158,1,999,0,93.994,-36.4,4.857,0
36,5,0,5,2,1,2,0,0,3,210,1,999,0,93.994,-36.4,4.857,0
41,4,0,3,2,2,2,0,0,3,102,1,999,0,93.994,-36.4,4.857,0
57,8,1,0,2,1,2,0,0,3,306,1,999,0,93.994,-36.4,4.857,0
49,0,0,0,1,2,2,0,0,3,64,1,999,0,93.994,-36.4,4.857,0
56,7,1,3,2,1,2,0,0,3,218,1,999,0,93.994,-36.4,4.857,0
37,0,0,0,2,1,2,0,0,3,77,1,999,0,93.994,-36.4,4.857,0
37,0,0,0,2,1,1,0,0,3,54,1,999,0,93.994,-36.4,4.857,0
46,8,2,3,2,2,2,0,0,3,344,1,999,0,93.994,-36.4,4.857,0
22,0,2,0,2,2,2,0,0,3,195,1,999,0,93.994,-36.4,4.857,0
43,1,0,3,2,1,2,0,0,3,202,1,999,0,93.994,-36.4,4.857,0
49,0,0,6,2,1,2,0,0,3,286,1,999,0,93.994,-36.4,4.857,0
41,5,0,1,2,2,2,0,0,3,278,1,999,0,93.994,-36.4,4.857,0
38,8,2,5,2,1,2,0,0,3,189,1,999,0,93.994,-36.4,4.857,0
33,8,0,0,2,1,2,0,0,3,83,1,999,0,93.994,-36.4,4.857,0
49,8,0,5,2,2,1,0,0,3,18,1,999,0,93.994,-36.4,4.857,0
30,0,2,6,2,1,2,0,0,3,184,2,999,0,93.994,-36.4,4.857,0
33,8,0,0,2,2,2,0,0,3,235,1,999,0,93.994,-36.4,4.857,0
34,7,2,5,2,1,2,0,0,3,290,1,999,0,93.994,-36.4,4.857,0
30,11,2,6,1,1,2,0,0,3,133,1,999,0,93.994,-36.4,4.857,0
59,7,0,2,1,2,1,0,0,3,318,1,999,0,93.994,-36.4,4.857,0
59,7,0,2,1,0,0,0,0,3,437,1,999,0,93.994,-36.4,4.857,0
41,4,0,5,2,1,2,0,0,3,402,1,999,0,93.994,-36.4,4.857,0
48,3,0,1,1,2,1,0,0,3,501,4,999,0,93.994,-36.4,4.857,0
28,6,2,6,1,2,1,0,0,3,1201,1,999,0,93.994,-36.4,4.857,1
44,1,0,3,2,2,2,0,0,3,1030,1,999,0,93.994,-36.4,4.857,1
59,10,3,5,1,1,2,0,0,3,253,1,999,0,93.994,-36.4,4.857,0
50,7,0,3,1,1,2,0,0,3,149,1,999,0,93.994,-36.4,4.857,0
35,8,0,5,2,1,2,0,0,3,144,1,999,0,93.994,-36.4,4.857,0
42,8,0,3,2,1,2,0,0,3,69,1,999,0,93.994,-36.4,4.857,0
45,8,0,0,2,1,2,0,0,3,243,1,999,0,93.994,-36.4,4.857,0
36,5,0,4,2,1,2,0,0,3,769,2,999,0,93.994,-36.4,4.857,0
56,1,0,3,1,1,2,0,0,3,135,3,999,0,93.994,-36.4,4.857,0
29,0,1,2,2,1,2,0,0,3,231,1,999,0,93.994,-36.4,4.857,0
41,4,0,5,2,2,1,0,0,3,442,2,999,0,93.994,-36.4,4.857,0
42,0,0,0,1,1,2,0,0,3,199,1,999,0,93.994,-36.4,4.857,0
52,1,2,3,2,1,2,0,0,3,455,1,999,0,93.994,-36.4,4.857,0
48,1,0,3,1,0,0,0,0,3,152,1,999,0,93.994,-36.4,4.857,0
31,0,0,3,1,2,2,0,0,3,124,1,999,0,93.994,-36.4,4.857,0
43,9,0,5,1,2,2,0,0,3,424,1,999,0,93.994,-36.4,4.857,0
36,0,0,2,1,1,2,0,0,3,43,1,999,0,93.994,-36.4,4.857,0
42,2,0,5,2,2,2,0,0,3,154,1,999,0,93.994,-36.4,4.857,0
52,1,1,1,2,1,2,0,0,3,393,1,999,0,93.994,-36.4,4.857,0
39,8,0,3,2,2,2,0,0,3,203,2,999,0,93.994,-36.4,4.857,0
36,1,0,3,2,1,1,0,0,3,140,2,999,0,93.994,-36.4,4.857,0
42,0,0,0,1,2,2,0,0,3,326,1,999,0,93.994,-36.4,4.857,0
41,8,0,3,2,1,2,0,0,3,483,1,999,0,93.994,-36.4,4.857,0
55,5,0,2,2,1,1,0,0,3,259,1,999,0,93.994,-36.4,4.857,0
30,0,0,0,2,1,2,0,0,3,227,1,999,0,93.994,-36.4,4.857,0
57,10,3,2,2,1,2,0,0,3,673,1,999,0,93.994,-36.4,4.857,0
45,2,0,2,1,2,2,0,0,3,576,1,999,0,93.994,-36.4,4.857,0
51,0,0,2,1,2,1,0,0,3,180,2,999,0,93.994,-36.4,4.857,0
39,4,2,0,1,2,1,0,0,3,90,1,999,0,93.994,-36.4,4.857,0
47,8,0,3,1,1,2,0,0,3,505,1,999,0,93.994,-36.4,4.857,0
27,1,0,3,2,2,2,0,0,3,245,1,999,0,93.994,-36.4,4.857,0
34,5,2,5,2,2,2,0,0,3,186,1,999,0,93.994,-36.4,4.857,0
57,0,0,2,1,2,2,0,0,3,208,1,999,0,93.994,-36.4,4.857,0
43,2,0,2,2,1,2,0,0,3,623,1,999,0,93.994,-36.4,4.857,0
49,0,0,2,1,1,2,0,0,3,180,1,999,0,93.994,-36.4,4.857,0
39,7,0,5,1,1,2,0,0,3,496,3,999,0,93.994,-36.4,4.857,0
38,0,0,2,1,2,2,0,0,3,118,1,999,0,93.994,-36.4,4.857,0
49,0,0,0,2,1,2,0,0,3,102,2,999,0,93.994,-36.4,4.857,0
58,7,0,1,2,1,2,0,0,3,342,1,999,0,93.994,-36.4,4.857,0
43,5,0,4,2,2,2,0,0,3,225,1,999,0,93.994,-36.4,4.857,0
50,6,0,6,1,2,2,0,0,3,185,3,999,0,93.994,-36.4,4.857,0
31,1,0,3,1,1,2,0,0,3,276,1,999,0,93.994,-36.4,4.857,0
43,4,1,5,2,1,2,0,0,3,87,1,999,0,93.994,-36.4,4.857,0
43,4,0,0,1,1,2,0,0,3,744,1,999,0,93.994,-36.4,4.857,0
30,4,2,5,2,2,2,0,0,3,262,1,999,0,93.994,-36.4,4.857,0
27,1,2,4,2,2,1,0,0,3,271,1,999,0,93.994,-36.4,4.857,0
51,1,0,6,1,1,2,0,0,3,141,1,999,0,93.994,-36.4,4.857,0
37,5,0,4,2,2,2,0,0,3,198,2,999,0,93.994,-36.4,4.857,0
46,3,0,0,2,2,2,0,0,3,150,1,999,0,93.994,-36.4,4.857,0
35,0,0,4,2,1,2,0,0,3,241,1,999,0,93.994,-36.4,4.857,0
47,8,1,5,2,1,2,0,0,3,196,1,999,0,93.994,-36.4,4.857,0
46,7,0,6,2,2,2,0,0,3,149,1,999,0,93.994,-36.4,4.857,0
40,5,0,4,1,1,1,0,0,3,264,1,999,0,93.994,-36.4,4.857,0
26,3,0,5,2,1,2,0,0,3,246,1,999,0,93.994,-36.4,4.857,0
32,0,1,0,1,1,2,0,0,3,309,2,999,0,93.994,-36.4,4.857,0
45,7,0,5,2,2,2,0,0,3,140,1,999,0,93.994,-36.4,4.857,0
34,8,0,0,2,1,2,0,0,3,175,1,999,0,93.994,-36.4,4.857,0
47,0,0,6,1,1,2,0,0,3,136,1,999,0,93.994,-36.4,4.857,0
42,5,0,4,2,1,2,0,0,3,1623,1,999,0,93.994,-36.4,4.857,1
57,5,0,2,1,1,1,0,0,3,50,1,999,0,93.994,-36.4,4.857,0
57,5,0,2,1,1,2,0,0,3,101,1,999,0,93.994,-36.4,4.857,0
38,0,0,2,2,1,1,0,0,3,144,1,999,0,93.994,-36.4,4.857,0
57,5,0,2,1,1,2,0,0,3,238,1,999,0,93.994,-36.4,4.857,0
28,11,2,0,1,2,2,0,0,3,354,1,999,0,93.994,-36.4,4.857,0
60,7,0,5,2,1,2,0,0,3,451,2,999,0,93.994,-36.4,4.857,0
48,8,0,5,2,2,2,0,0,3,159,1,999,0,93.994,-36.4,4.857,0
47,5,0,4,2,2,2,0,0,3,170,1,999,0,93.994,-36.4,4.857,0
40,8,0,3,2,1,2,0,0,3,243,1,999,0,93.994,-36.4,4.857,0
51,7,0,4,1,2,2,0,0,3,141,2,999,0,93.994,-36.4,4.857,0
48,9,2,2,2,2,2,0,0,3,112,1,999,0,93.994,-36.4,4.857,0
54,3,0,2,2,1,2,0,0,3,262,2,999,0,93.994,-36.4,4.857,0
40,0,0,1,2,1,1,0,0,3,53,1,999,0,93.994,-36.4,4.857,0
44,8,2,0,1,1,2,0,0,3,134,1,999,0,93.994,-36.4,4.857,0
42,5,1,3,2,1,2,0,0,3,204,4,999,0,93.994,-36.4,4.857,0
52,4,0,5,2,2,2,0,0,3,678,1,999,0,93.994,-36.4,4.857,0
31,0,2,0,2,2,2,0,0,3,182,1,999,0,93.994,-36.4,4.857,0
32,1,0,3,2,1,2,0,0,3,162,1,999,0,93.994,-36.4,4.857,0
44,8,0,3,2,2,1,0,0,3,177,1,999,0,93.994,-36.4,4.857,0
39,7,0,1,1,1,2,0,0,3,27,1,999,0,93.994,-36.4,4.857,0
57,7,0,4,1,2,2,0,0,3,699,3,999,0,93.994,-36.4,4.857,0
52,8,0,2,2,2,2,0,0,3,358,1,999,0,93.994,-36.4,4.857,0
42,7,0,5,2,1,2,0,0,3,1677,1,999,0,93.994,-36.4,4.857,1
42,5,2,4,1,0,0,0,0,3,529,1,999,0,93.994,-36.4,4.857,0
43,7,0,4,2,2,2,0,0,3,310,1,999,0,93.994,-36.4,4.857,0
31,8,1,3,2,1,2,0,0,3,47,1,999,0,93.994,-36.4,4.857,0
29,8,0,5,1,2,2,0,0,3,379,1,999,0,93.994,-36.4,4.857,0
57,0,1,2,2,1,2,0,0,3,30,2,999,0,93.994,-36.4,4.857,0
44,0,0,0,1,1,2,0,0,3,472,1,999,0,93.994,-36.4,4.857,0
59,6,0,6,1,1,2,0,0,3,113,1,999,0,93.994,-36.4,4.857,0
39,0,0,2,1,1,2,0,0,3,114,1,999,0,93.994,-36.4,4.857,0
57,10,0,5,2,1,2,0,0,3,116,1,999,0,93.994,-36.4,4.857,0
41,7,0,6,1,1,2,0,0,3,448,1,999,0,93.994,-36.4,4.857,0
37,5,2,3,1,1,1,0,0,3,264,1,999,0,93.994,-36.4,4.857,0
38,1,0,3,2,2,2,0,0,3,169,1,999,0,93.994,-36.4,4.857,0
42,10,0,2,2,1,2,0,0,3,145,1,999,0,93.994,-36.4,4.857,0
49,6,0,6,1,2,2,0,0,3,288,1,999,0,93.994,-36.4,4.857,0
54,7,0,1,1,2,1,0,0,3,381,1,999,0,93.994,-36.4,4.857,0
36,8,0,5,2,0,0,0,0,3,176,2,999,0,93.994,-36.4,4.857,0
32,8,2,5,1,1,2,0,0,3,215,1,999,0,93.994,-36.4,4.857,0
35,5,0,4,2,2,2,0,0,3,278,1,999,0,93.994,-36.4,4.857,0
45,3,0,4,1,1,2,0,0,3,188,2,999,0,93.994,-36.4,4.857,0
56,5,0,6,2,2,2,0,0,3,174,2,999,0,93.994,-36.4,4.857,0
34,5,0,5,2,2,2,0,0,3,226,2,999,0,93.994,-36.4,4.857,0
41,9,0,0,1,1,2,0,0,3,111,2,999,0,93.994,-36.4,4.857,0
41,1,0,0,2,1,2,0,0,3,157,2,999,0,93.994,-36.4,4.857,0
36,0,0,0,1,1,2,0,0,3,46,1,999,0,93.994,-36.4,4.857,0
32,8,2,5,1,0,0,0,0,3,49,1,999,0,93.994,-36.4,4.857,0
31,1,0,3,1,0,0,0,0,3,374,1,999,0,93.994,-36.4,4.857,0
38,5,0,4,2,2,2,0,0,3,349,1,999,0,93.994,-36.4,4.857,0
35,8,1,5,1,2,2,0,0,3,325,1,999,0,93.994,-36.4,4.857,0
53,8,0,4,2,2,2,0,0,3,233,2,999,0,93.994,-36.4,4.857,0
51,8,0,1,1,2,2,0,0,3,531,1,999,0,93.994,-36.4,4.857,0
56,2,0,5,1,1,2,0,0,3,153,1,999,0,93.994,-36.4,4.857,0
33,8,0,0,2,0,0,0,0,3,80,1,999,0,93.994,-36.4,4.857,0
33,8,0,0,2,1,2,0,0,3,198,1,999,0,93.994,-36.4,4.857,0
51,1,1,3,1,2,2,0,0,3,568,1,999,0,93.994,-36.4,4.857,0
39,1,0,3,1,2,2,0,0,3,918,1,999,0,93.994,-36.4,4.857,1
45,2,0,5,2,1,2,0,0,3,82,1,999,0,93.994,-36.4,4.857,0
40,5,2,5,2,1,2,0,0,3,198,3,999,0,93.994,-36.4,4.857,0
60,6,2,6,1,2,2,0,0,3,211,1,999,0,93.994,-36.4,4.857,0
33,5,0,5,2,2,2,0,0,3,120,1,999,0,93.994,-36.4,4.857,0
47,0,0,3,1,2,2,0,0,3,269,1,999,0,93.994,-36.4,4.857,0
48,0,0,2,2,1,2,0,0,3,128,1,999,0,93.994,-36.4,4.857,0
43,2,0,3,2,1,2,0,0,3,166,2,999,0,93.994,-36.4,4.857,0
37,7,0,5,2,2,2,0,0,3,211,1,999,0,93.994,-36.4,4.857,0
50,1,0,0,2,2,1,0,0,3,369,1,999,0,93.994,-36.4,4.857,0
59,2,0,3,2,2,2,0,0,3,91,1,999,0,93.994,-36.4,4.857,0
32,5,0,6,1,2,2,0,0,3,267,2,999,0,93.994,-36.4,4.857,0
42,3,2,2,1,2,2,0,0,3,198,1,999,0,93.994,-36.4,4.857,0
52,0,0,2,2,1,2,0,0,3,371,2,999,0,93.994,-36.4,4.857,0
42,0,0,6,1,1,2,0,0,3,288,2,999,0,93.994,-36.4,4.857,0
42,8,0,6,2,1,2,0,0,3,221,1,999,0,93.994,-36.4,4.857,0
40,7,0,0,1,0,0,0,0,3,427,1,999,0,93.994,-36.4,4.857,0
38,0,0,0,2,1,2,0,0,3,310,1,999,0,93.994,-36.4,4.857,0
39,0,0,1,2,2,2,0,0,3,158,1,999,0,93.994,-36.4,4.857,0
39,0,0,1,2,1,2,0,0,3,198,1,999,0,93.994,-36.4,4.857,0
38,8,0,3,2,1,2,0,0,3,145,1,999,0,93.994,-36.4,4.857,0
47,8,2,6,1,2,2,0,0,3,247,1,999,0,93.994,-36.4,4.857,0
30,1,2,3,2,1,2,0,0,3,102,1,999,0,93.994,-36.4,4.857,0
38,8,1,3,2,2,1,0,0,3,179,2,999,0,93.994,-36.4,4.857,0
39,5,1,5,2,1,2,0,0,3,73,1,999,0,93.994,-36.4,4.857,0
44,8,0,3,2,1,2,0,0,3,263,2,999,0,93.994,-36.4,4.857,0
36,8,0,3,2,1,2,0,0,3,342,2,999,0,93.994,-36.4,4.857,0
41,1,0,3,1,2,1,0,0,3,41,1,999,0,93.994,-36.4,4.857,0
41,0,0,1,2,1,2,0,0,3,13,1,999,0,93.994,-36.4,4.857,0
35,0,0,0,2,1,2,0,0,3,79,2,999,0,93.994,-36.4,4.857,0
41,5,0,3,2,1,2,0,0,3,358,1,999,0,93.994,-36.4,4.857,0
36,1,0,3,1,1,2,0,0,3,162,1,999,0,93.994,-36.4,4.857,0
35,8,2,3,2,2,1,0,0,3,150,1,999,0,93.994,-36.4,4.857,0
33,0,2,2,1,1,2,0,0,3,26,1,999,0,93.994,-36.4,4.857,0
38,8,2,1,1,1,2,0,0,3,250,1,999,0,93.994,-36.4,4.857,0
33,4,0,5,2,1,2,0,0,3,792,1,999,0,93.994,-36.4,4.857,0
55,4,0,6,1,1,2,0,0,3,146,1,999,0,93.994,-36.4,4.857,0
36,0,2,0,1,1,2,0,0,3,440,1,999,0,93.994,-36.4,4.857,0
57,5,0,4,1,1,1,0,0,3,289,1,999,0,93.994,-36.4,4.857,0
32,2,2,5,2,2,2,0,0,3,242,2,999,0,93.994,-36.4,4.857,0
30,4,2,3,2,2,2,0,0,3,123,1,999,0,93.994,-36.4,4.857,0
43,8,0,4,2,2,1,0,0,3,161,2,999,0,93.994,-36.4,4.857,0
46,8,0,5,2,1,2,0,0,3,268,2,999,0,93.994,-36.4,4.857,0
35,8,1,3,2,1,1,0,0,3,259,2,999,0,93.994,-36.4,4.857,0
34,8,2,5,2,2,1,0,0,3,26,1,999,0,93.994,-36.4,4.857,0
50,0,0,2,1,0,0,0,0,3,153,1,999,0,93.994,-36.4,4.857,0
39,8,2,5,2,1,2,0,0,3,424,2,999,0,93.994,-36.4,4.857,0
39,0,0,0,1,1,2,0,0,3,375,1,999,0,93.994,-36.4,4.857,0
42,2,0,1,2,1,2,0,0,3,179,2,999,0,93.994,-36.4,4.857,0
57,10,0,5,2,2,2,0,0,3,383,1,999,0,93.994,-36.4,4.857,0
45,0,0,2,1,1,2,0,0,3,440,1,999,0,93.994,-36.4,4.857,0
40,5,0,2,2,1,1,0,0,3,195,1,999,0,93.994,-36.4,4.857,0
42,0,0,3,2,1,1,0,0,3,1297,3,999,0,93.994,-36.4,4.857,1
40,5,0,2,2,1,2,0,0,3,217,1,999,0,93.994,-36.4,4.857,0
38,0,2,2,1,1,2,0,0,3,87,1,999,0,93.994,-36.4,4.857,0
39,0,0,1,1,2,1,0,0,3,427,1,999,0,93.994,-36.4,4.857,0
41,0,0,2,2,1,2,0,0,3,189,1,999,0,93.994,-36.4,4.857,0
39,0,0,1,1,2,2,0,0,3,502,1,999,0,93.994,-36.4,4.857,0
41,0,0,2,2,2,1,0,0,3,260,1,999,0,93.994,-36.4,4.857,0
45,8,0,5,1,1,2,0,0,3,209,1,999,0,93.994,-36.4,4.857,0
35,8,1,5,2,0,0,0,0,3,179,1,999,0,93.994,-36.4,4.857,0
35,8,0,1,2,2,2,0,0,3,179,1,999,0,93.994,-36.4,4.857,0
49,0,0,3,1,1,2,0,0,3,69,1,999,0,93.994,-36.4,4.857,0
36,5,0,6,2,1,2,0,0,3,105,2,999,0,93.994,-36.4,4.857,0
23,8,2,5,2,1,2,0,0,3,266,3,999,0,93.994,-36.4,4.857,0
43,9,0,5,1,0,0,0,0,3,87,2,999,0,93.994,-36.4,4.857,0
49,2,0,4,2,0,0,0,0,3,524,2,999,0,93.994,-36.4,4.857,0
36,5,0,4,2,0,0,0,0,3,155,2,999,0,93.994,-36.4,4.857,0
51,0,0,0,1,2,2,0,0,3,162,2,999,0,93.994,-36.4,4.857,0
56,10,0,2,1,2,1,0,0,3,316,4,999,0,93.994,-36.4,4.857,0
45,3,0,3,2,1,2,0,0,3,352,2,999,0,93.994,-36.4,4.857,0
42,8,0,3,2,1,2,0,0,3,695,3,999,0,93.994,-36.4,4.857,0
41,8,1,3,2,1,2,0,0,3,76,4,999,0,93.994,-36.4,4.857,0
32,1,0,3,1,1,1,0,0,3,535,2,999,0,93.994,-36.4,4.857,0
46,7,0,5,2,1,2,0,0,3,310,2,999,0,93.994,-36.4,4.857,0
37,0,0,6,2,1,2,0,0,3,390,3,999,0,93.994,-36.4,4.857,0
53,7,0,5,1,1,2,0,0,3,369,1,999,0,93.994,-36.4,4.857,0
30,0,0,2,2,1,2,0,0,3,112,2,999,0,93.994,-36.4,4.857,0
45,6,0,6,1,1,2,0,0,3,79,1,999,0,93.994,-36.4,4.857,0
24,5,2,4,2,1,1,0,0,3,140,2,999,0,93.994,-36.4,4.857,0
45,6,0,6,1,1,2,0,0,3,315,1,999,0,93.994,-36.4,4.857,0
34,8,2,5,2,1,1,0,0,3,262,2,999,0,93.994,-36.4,4.857,0
41,7,0,5,1,1,2,0,0,3,174,2,999,0,93.994,-36.4,4.857,0
59,0,0,2,2,2,2,0,0,3,424,2,999,0,93.994,-36.4,4.857,0
45,0,0,2,1,1,2,0,0,3,135,1,999,0,93.994,-36.4,4.857,0
54,0,0,1,1,1,2,0,0,3,36,5,999,0,93.994,-36.4,4.857,0
32,5,0,4,2,1,2,0,0,3,1906,3,999,0,93.994,-36.4,4.857,0
33,5,0,4,2,2,2,0,0,3,219,2,999,0,93.994,-36.4,4.857,0
32,8,0,5,2,1,2,0,0,3,135,1,999,0,93.994,-36.4,4.857,0
34,1,2,3,2,0,0,0,0,3,147,2,999,0,93.994,-36.4,4.857,0
46,7,0,5,2,1,2,0,0,3,407,2,999,0,93.994,-36.4,4.857,0
57,5,0,4,2,2,2,0,0,3,402,4,999,0,93.994,-36.4,4.857,0
42,5,0,0,2,1,2,0,0,3,209,1,999,0,93.994,-36.4,4.857,0
48,8,0,4,2,2,2,0,0,3,92,2,999,0,93.994,-36.4,4.857,0
58,8,1,5,1,2,2,0,0,3,208,1,999,0,93.994,-36.4,4.857,0
34,1,0,3,2,1,2,0,0,3,193,1,999,0,93.994,-36.4,4.857,0
32,8,2,5,2,2,1,0,0,3,65,1,999,0,93.994,-36.4,4.857,0
48,0,0,0,2,1,2,0,0,3,284,2,999,0,93.994,-36.4,4.857,0
47,0,0,0,2,1,2,0,0,3,285,1,999,0,93.994,-36.4,4.857,0
31,1,0,3,1,1,2,0,0,3,231,1,999,0,93.994,-36.4,4.857,0
32,8,2,5,2,2,2,0,0,3,278,1,999,0,93.994,-36.4,4.857,0
32,8,2,5,2,1,2,0,0,3,389,1,999,0,93.994,-36.4,4.857,0
36,1,0,3,2,1,2,0,0,3,158,1,999,0,93.994,-36.4,4.857,0
53,0,0,2,1,1,1,0,0,3,78,2,999,0,93.994,-36.4,4.857,0
37,0,0,0,1,1,2,0,0,3,258,5,999,0,93.994,-36.4,4.857,0
50,1,0,3,2,1,2,0,0,3,87,1,999,0,93.994,-36.4,4.857,0
46,0,0,1,2,2,2,0,0,3,147,2,999,0,93.994,-36.4,4.857,0
41,8,0,3,2,1,2,0,0,3,635,1,999,0,93.994,-36.4,4.857,0
43,0,2,2,2,1,2,0,0,3,289,1,999,0,93.994,-36.4,4.857,0
51,7,0,5,2,2,2,0,0,3,170,3,999,0,93.994,-36.4,4.857,0
38,8,0,5,2,2,2,0,0,3,802,1,999,0,93.994,-36.4,4.857,0
41,5,0,1,2,2,2,0,0,3,381,2,999,0,93.994,-36.4,4.857,0
39,1,0,3,1,1,2,0,0,3,218,4,999,0,93.994,-36.4,4.857,0
52,0,0,2,2,1,2,0,0,3,57,2,999,0,93.994,-36.4,4.857,0
37,5,0,4,2,2,2,0,0,3,304,2,999,0,93.994,-36.4,4.857,0
41,8,0,0,2,2,2,0,0,3,241,3,999,0,93.994,-36.4,4.857,0
46,8,1,5,2,2,1,0,0,3,230,1,999,0,93.994,-36.4,4.857,0
47,5,0,4,2,1,2,0,0,3,79,4,999,0,93.994,-36.4,4.857,0
35,5,0,4,2,1,2,0,0,3,262,3,999,0,93.994,-36.4,4.857,0
38,1,0,3,1,1,2,0,0,3,392,2,999,0,93.994,-36.4,4.857,0
30,0,2,6,2,2,1,0,0,3,201,2,999,0,93.994,-36.4,4.857,0
46,0,0,0,2,2,2,0,0,3,145,1,999,0,93.994,-36.4,4.857,0
30,5,0,4,2,1,2,0,0,3,252,1,999,0,93.994,-36.4,4.857,0
35,1,2,2,2,1,2,0,0,3,329,1,999,0,93.994,-36.4,4.857,0
58,8,0,6,1,2,2,0,0,3,328,2,999,0,93.994,-36.4,4.857,0
40,5,0,4,2,1,2,0,0,3,191,2,999,0,93.994,-36.4,4.857,0
34,5,0,5,2,1,2,0,0,3,116,2,999,0,93.994,-36.4,4.857,0
30,8,2,5,2,1,2,0,0,3,246,1,999,0,93.994,-36.4,4.857,0
38,1,0,1,2,1,2,0,0,3,532,2,999,0,93.994,-36.4,4.857,0
55,7,2,2,2,1,2,0,0,3,293,1,999,0,93.994,-36.4,4.857,0
55,7,0,5,1,2,2,0,0,3,416,3,999,0,93.994,-36.4,4.857,0
45,5,2,4,2,2,2,0,0,3,37,2,999,0,93.994,-36.4,4.857,0
36,8,0,5,2,2,1,0,0,3,132,2,999,0,93.994,-36.4,4.857,0
32,8,2,5,2,1,2,0,0,3,530,2,999,0,93.994,-36.4,4.857,0
35,5,0,6,1,2,2,0,0,3,175,3,999,0,93.994,-36.4,4.857,0
55,7,1,5,2,2,2,0,0,3,90,5,999,0,93.994,-36.4,4.857,0
49,3,0,2,1,0,0,0,0,3,524,2,999,0,93.994,-36.4,4.857,0
29,8,0,3,2,2,2,0,0,3,29,3,999,0,93.994,-36.4,4.857,0
34,0,0,2,2,2,2,0,0,3,311,2,999,0,93.994,-36.4,4.857,0
54,10,0,3,1,2,2,0,0,3,412,1,999,0,93.994,-36.4,4.857,0
36,5,2,4,2,1,2,0,0,3,211,2,999,0,93.994,-36.4,4.857,0
